#name	length
jgi|Agabi_varbur_1|107491|estExt_fgenesh1_pg.C_80057	147
jgi|Agabi_varbur_1|114592|estExt_fgenesh1_kg.C_80048	124
jgi|Agabi_varbur_1|85926|fgenesh1_kg.8_#_50_#_5639_2_CFAF_CFAG_CFAH_EXTA	75
jgi|Agabi_varbur_1|75767|estExt_Genewise1Plus.C_80136	532
jgi|Agabi_varbur_1|75781|estExt_Genewise1Plus.C_80150	443
jgi|Agabi_varbur_1|121418|estExt_fgenesh1_pm.C_80070	718
jgi|Agabi_varbur_1|114627|estExt_fgenesh1_kg.C_80083	125
jgi|Agabi_varbur_1|129472|Genemark.5808_g	526
jgi|Agabi_varbur_1|75927|estExt_Genewise1Plus.C_80296	526
jgi|Agabi_varbur_1|107560|estExt_fgenesh1_pg.C_80130	527
jgi|Agabi_varbur_1|114674|estExt_fgenesh1_kg.C_80131	224
jgi|Agabi_varbur_1|114699|estExt_fgenesh1_kg.C_80156	52
jgi|Agabi_varbur_1|114708|estExt_fgenesh1_kg.C_80165	52
jgi|Agabi_varbur_1|114709|estExt_fgenesh1_kg.C_80166	53
jgi|Agabi_varbur_1|114712|estExt_fgenesh1_kg.C_80169	162
jgi|Agabi_varbur_1|129539|Genemark.5875_g	620
jgi|Agabi_varbur_1|114724|estExt_fgenesh1_kg.C_80181	236
jgi|Agabi_varbur_1|60657|estExt_Genewise1.C_80443	240
jgi|Agabi_varbur_1|114737|estExt_fgenesh1_kg.C_80197	284
jgi|Agabi_varbur_1|107649|estExt_fgenesh1_pg.C_80220	205
jgi|Agabi_varbur_1|60692|estExt_Genewise1.C_80479	436
jgi|Agabi_varbur_1|129593|Genemark.5929_g	274
jgi|Agabi_varbur_1|121554|estExt_fgenesh1_pm.C_80207	403
jgi|Agabi_varbur_1|114753|estExt_fgenesh1_kg.C_80213	273
jgi|Agabi_varbur_1|114754|estExt_fgenesh1_kg.C_80214	362
jgi|Agabi_varbur_1|114767|estExt_fgenesh1_kg.C_80227	236
jgi|Agabi_varbur_1|114768|estExt_fgenesh1_kg.C_80228	221
jgi|Agabi_varbur_1|114771|estExt_fgenesh1_kg.C_80231	48
jgi|Agabi_varbur_1|92822|fgenesh1_pg.8_#_276	1322
jgi|Agabi_varbur_1|107712|estExt_fgenesh1_pg.C_90022	535
jgi|Agabi_varbur_1|114807|estExt_fgenesh1_kg.C_90028	401
jgi|Agabi_varbur_1|76293|estExt_Genewise1Plus.C_90101	514
jgi|Agabi_varbur_1|129748|Genemark.6084_g	52
jgi|Agabi_varbur_1|114840|estExt_fgenesh1_kg.C_90061	437
jgi|Agabi_varbur_1|114842|estExt_fgenesh1_kg.C_90063	532
jgi|Agabi_varbur_1|107765|estExt_fgenesh1_pg.C_90084	988
jgi|Agabi_varbur_1|129782|Genemark.6118_g	542
jgi|Agabi_varbur_1|76356|estExt_Genewise1Plus.C_90164	179
jgi|Agabi_varbur_1|114857|estExt_fgenesh1_kg.C_90078	342
jgi|Agabi_varbur_1|114860|estExt_fgenesh1_kg.C_90081	141
jgi|Agabi_varbur_1|76381|estExt_Genewise1Plus.C_90206	223
jgi|Agabi_varbur_1|114866|estExt_fgenesh1_kg.C_90088	255
jgi|Agabi_varbur_1|42497|e_gw1.9.60.1	529
jgi|Agabi_varbur_1|114874|estExt_fgenesh1_kg.C_90098	91
jgi|Agabi_varbur_1|121740|estExt_fgenesh1_pm.C_90160	183
jgi|Agabi_varbur_1|107881|estExt_fgenesh1_pg.C_90209	429
jgi|Agabi_varbur_1|86328|fgenesh1_kg.9_#_208_#_782_1_CFAF_CFAG_CFAH_EXTA	273
jgi|Agabi_varbur_1|107890|estExt_fgenesh1_pg.C_100005	758
jgi|Agabi_varbur_1|114982|estExt_fgenesh1_kg.C_100008	338
jgi|Agabi_varbur_1|129968|Genemark.6304_g	324
jgi|Agabi_varbur_1|115011|estExt_fgenesh1_kg.C_100038	209
jgi|Agabi_varbur_1|86370|fgenesh1_kg.10_#_39_#_2_851_CFAF_CFAG_CFAH_EXTA	211
jgi|Agabi_varbur_1|115016|estExt_fgenesh1_kg.C_100043	211
jgi|Agabi_varbur_1|42930|e_gw1.10.233.1	101
jgi|Agabi_varbur_1|76742|estExt_Genewise1Plus.C_100124	335
jgi|Agabi_varbur_1|93130|fgenesh1_pg.10_#_76	377
jgi|Agabi_varbur_1|115045|estExt_fgenesh1_kg.C_100072	358
jgi|Agabi_varbur_1|42980|e_gw1.10.393.1	94
jgi|Agabi_varbur_1|76799|estExt_Genewise1Plus.C_100186	185
jgi|Agabi_varbur_1|115049|estExt_fgenesh1_kg.C_100076	363
jgi|Agabi_varbur_1|130075|Genemark.6411_g	540
jgi|Agabi_varbur_1|76822|estExt_Genewise1Plus.C_100211	351
jgi|Agabi_varbur_1|130102|Genemark.6438_g	459
jgi|Agabi_varbur_1|76879|estExt_Genewise1Plus.C_100275	354
jgi|Agabi_varbur_1|115084|estExt_fgenesh1_kg.C_110002	174
jgi|Agabi_varbur_1|76923|estExt_Genewise1Plus.C_110017	599
jgi|Agabi_varbur_1|108003|estExt_fgenesh1_pg.C_110009	205
jgi|Agabi_varbur_1|108015|estExt_fgenesh1_pg.C_110022	476
jgi|Agabi_varbur_1|77017|estExt_Genewise1Plus.C_110126	415
jgi|Agabi_varbur_1|77029|estExt_Genewise1Plus.C_110138	349
jgi|Agabi_varbur_1|77031|estExt_Genewise1Plus.C_110140	327
jgi|Agabi_varbur_1|86482|fgenesh1_kg.11_#_39_#_2_913_CFAF_CFAG_CFAH_EXTA	89
jgi|Agabi_varbur_1|115126|estExt_fgenesh1_kg.C_110046	186
jgi|Agabi_varbur_1|115137|estExt_fgenesh1_kg.C_110057	62
jgi|Agabi_varbur_1|43251|e_gw1.11.335.1	510
jgi|Agabi_varbur_1|108095|estExt_fgenesh1_pg.C_110117	499
jgi|Agabi_varbur_1|115160|estExt_fgenesh1_kg.C_110081	734
jgi|Agabi_varbur_1|77109|estExt_Genewise1Plus.C_110225	772
jgi|Agabi_varbur_1|115176|estExt_fgenesh1_kg.C_110097	232
jgi|Agabi_varbur_1|77177|estExt_Genewise1Plus.C_110295	760
jgi|Agabi_varbur_1|122020|estExt_fgenesh1_pm.C_110122	486
jgi|Agabi_varbur_1|130338|Genemark.6674_g	386
jgi|Agabi_varbur_1|77228|estExt_Genewise1Plus.C_110346	1037
jgi|Agabi_varbur_1|86588|fgenesh1_kg.12_#_3_#_2023_1_CFAF_CFAG_CFAH_EXTA	521
jgi|Agabi_varbur_1|115219|estExt_fgenesh1_kg.C_120004	523
jgi|Agabi_varbur_1|77247|estExt_Genewise1Plus.C_120013	331
jgi|Agabi_varbur_1|115230|estExt_fgenesh1_kg.C_120015	612
jgi|Agabi_varbur_1|130411|Genemark.6747_g	70
jgi|Agabi_varbur_1|115250|estExt_fgenesh1_kg.C_120035	84
jgi|Agabi_varbur_1|108176|estExt_fgenesh1_pg.C_120038	825
jgi|Agabi_varbur_1|86667|fgenesh1_kg.12_#_82_#_522_2_CFAF_CFAG_CFAH_EXTA	213
jgi|Agabi_varbur_1|130463|Genemark.6799_g	218
jgi|Agabi_varbur_1|115301|estExt_fgenesh1_kg.C_120086	77
jgi|Agabi_varbur_1|130486|Genemark.6822_g	211
jgi|Agabi_varbur_1|115318|estExt_fgenesh1_kg.C_120103	226
jgi|Agabi_varbur_1|115326|estExt_fgenesh1_kg.C_120111	198
jgi|Agabi_varbur_1|86706|fgenesh1_kg.12_#_121_#_2884_1_CFAF_CFAG_CFAH_EXTA	293
jgi|Agabi_varbur_1|130537|Genemark.6873_g	325
jgi|Agabi_varbur_1|115349|estExt_fgenesh1_kg.C_130006	298
jgi|Agabi_varbur_1|115352|estExt_fgenesh1_kg.C_130009	480
jgi|Agabi_varbur_1|115363|estExt_fgenesh1_kg.C_130025	367
jgi|Agabi_varbur_1|122208|estExt_fgenesh1_pm.C_130033	341
jgi|Agabi_varbur_1|62204|estExt_Genewise1.C_130102	174
jgi|Agabi_varbur_1|43824|e_gw1.13.196.1	481
jgi|Agabi_varbur_1|77656|estExt_Genewise1Plus.C_130159	451
jgi|Agabi_varbur_1|115432|estExt_fgenesh1_kg.C_140008	63
jgi|Agabi_varbur_1|115435|estExt_fgenesh1_kg.C_140011	298
jgi|Agabi_varbur_1|108391|estExt_fgenesh1_pg.C_140018	353
jgi|Agabi_varbur_1|115450|estExt_fgenesh1_kg.C_140026	515
jgi|Agabi_varbur_1|77834|estExt_Genewise1Plus.C_140136	483
jgi|Agabi_varbur_1|130789|Genemark.7125_g	188
jgi|Agabi_varbur_1|130794|Genemark.7130_g	742
jgi|Agabi_varbur_1|108435|estExt_fgenesh1_pg.C_140081	880
jgi|Agabi_varbur_1|44028|e_gw1.14.100.1	365
jgi|Agabi_varbur_1|115475|estExt_fgenesh1_kg.C_140052	207
jgi|Agabi_varbur_1|108442|estExt_fgenesh1_pg.C_140093	872
jgi|Agabi_varbur_1|115479|estExt_fgenesh1_kg.C_140056	418
jgi|Agabi_varbur_1|115480|estExt_fgenesh1_kg.C_140057	479
jgi|Agabi_varbur_1|115484|estExt_fgenesh1_kg.C_140061	313
jgi|Agabi_varbur_1|77886|estExt_Genewise1Plus.C_140203	471
jgi|Agabi_varbur_1|130831|Genemark.7167_g	232
jgi|Agabi_varbur_1|115498|estExt_fgenesh1_kg.C_150007	468
jgi|Agabi_varbur_1|108467|estExt_fgenesh1_pg.C_150012	201
jgi|Agabi_varbur_1|130863|Genemark.7199_g	353
jgi|Agabi_varbur_1|122360|estExt_fgenesh1_pm.C_150035	139
jgi|Agabi_varbur_1|108492|estExt_fgenesh1_pg.C_150040	155
jgi|Agabi_varbur_1|115535|estExt_fgenesh1_kg.C_150047	225
jgi|Agabi_varbur_1|93803|fgenesh1_pg.15_#_48	157
jgi|Agabi_varbur_1|108500|estExt_fgenesh1_pg.C_150049	153
jgi|Agabi_varbur_1|115543|estExt_fgenesh1_kg.C_150055	78
jgi|Agabi_varbur_1|130896|Genemark.7232_g	369
jgi|Agabi_varbur_1|115544|estExt_fgenesh1_kg.C_150056	144
jgi|Agabi_varbur_1|130898|Genemark.7234_g	359
jgi|Agabi_varbur_1|130899|Genemark.7235_g	369
jgi|Agabi_varbur_1|115560|estExt_fgenesh1_kg.C_150073	363
jgi|Agabi_varbur_1|115562|estExt_fgenesh1_kg.C_150076	149
jgi|Agabi_varbur_1|130950|Genemark.7286_g	162
jgi|Agabi_varbur_1|115575|estExt_fgenesh1_kg.C_150089	382
jgi|Agabi_varbur_1|78083|estExt_Genewise1Plus.C_150226	393
jgi|Agabi_varbur_1|122435|estExt_fgenesh1_pm.C_160014	349
jgi|Agabi_varbur_1|122452|estExt_fgenesh1_pm.C_160033	205
jgi|Agabi_varbur_1|115620|estExt_fgenesh1_kg.C_160034	326
jgi|Agabi_varbur_1|78231|estExt_Genewise1Plus.C_160173	205
jgi|Agabi_varbur_1|78257|estExt_Genewise1Plus.C_160201	259
jgi|Agabi_varbur_1|108653|estExt_fgenesh1_pg.C_170021	869
jgi|Agabi_varbur_1|108672|estExt_fgenesh1_pg.C_170043	344
jgi|Agabi_varbur_1|108680|estExt_fgenesh1_pg.C_170052	153
jgi|Agabi_varbur_1|87096|fgenesh1_kg.17_#_35_#_4888_2_CFAF_CFAG_CFAH_EXTA	94
jgi|Agabi_varbur_1|87097|fgenesh1_kg.17_#_36_#_3023_1_CFAF_CFAG_CFAH_EXTA	874
jgi|Agabi_varbur_1|78348|estExt_Genewise1Plus.C_170093	289
jgi|Agabi_varbur_1|62973|estExt_Genewise1.C_170110	1011
jgi|Agabi_varbur_1|78369|estExt_Genewise1Plus.C_170115	661
jgi|Agabi_varbur_1|131178|Genemark.7514_g	1038
jgi|Agabi_varbur_1|115724|estExt_fgenesh1_kg.C_170062	273
jgi|Agabi_varbur_1|115728|estExt_fgenesh1_kg.C_170066	232
jgi|Agabi_varbur_1|78452|estExt_Genewise1Plus.C_170203	347
jgi|Agabi_varbur_1|78465|estExt_Genewise1Plus.C_180002	574
jgi|Agabi_varbur_1|115772|estExt_fgenesh1_kg.C_180023	200
jgi|Agabi_varbur_1|87181|fgenesh1_kg.18_#_31_#_2_2394_CFAF_CFAG_CFAH_EXTA	570
jgi|Agabi_varbur_1|108806|estExt_fgenesh1_pg.C_180080	494
jgi|Agabi_varbur_1|115826|estExt_fgenesh1_kg.C_180081	157
jgi|Agabi_varbur_1|115829|estExt_fgenesh1_kg.C_180085	394
jgi|Agabi_varbur_1|87237|fgenesh1_kg.18_#_87_#_2_1845_CFAF_CFAG_CFAH_EXTA	94
jgi|Agabi_varbur_1|87238|fgenesh1_kg.18_#_88_#_2_1938_CFAF_CFAG_CFAH_EXTA	96
jgi|Agabi_varbur_1|94168|fgenesh1_pg.18_#_95	82
jgi|Agabi_varbur_1|115837|estExt_fgenesh1_kg.C_190004	575
jgi|Agabi_varbur_1|115858|estExt_fgenesh1_kg.C_190025	101
jgi|Agabi_varbur_1|78724|estExt_Genewise1Plus.C_190071	201
jgi|Agabi_varbur_1|63345|estExt_Genewise1.C_190080	289
jgi|Agabi_varbur_1|78772|estExt_Genewise1Plus.C_190119	355
jgi|Agabi_varbur_1|108878|estExt_fgenesh1_pg.C_190056	446
jgi|Agabi_varbur_1|45059|e_gw1.19.30.1	451
jgi|Agabi_varbur_1|115921|estExt_fgenesh1_kg.C_190090	764
jgi|Agabi_varbur_1|78861|estExt_Genewise1Plus.C_190217	249
jgi|Agabi_varbur_1|115938|estExt_fgenesh1_kg.C_200013	641
jgi|Agabi_varbur_1|131498|Genemark.7834_g	494
jgi|Agabi_varbur_1|108939|estExt_fgenesh1_pg.C_200022	547
jgi|Agabi_varbur_1|122779|estExt_fgenesh1_pm.C_200029	498
jgi|Agabi_varbur_1|122782|estExt_fgenesh1_pm.C_200032	335
jgi|Agabi_varbur_1|115954|estExt_fgenesh1_kg.C_200030	475
jgi|Agabi_varbur_1|131529|Genemark.7865_g	452
jgi|Agabi_varbur_1|87370|fgenesh1_kg.20_#_31_#_2_2711_CFAF_CFAG_CFAH_EXTA	186
jgi|Agabi_varbur_1|115972|estExt_fgenesh1_kg.C_200048	232
jgi|Agabi_varbur_1|115984|estExt_fgenesh1_kg.C_200060	636
jgi|Agabi_varbur_1|63655|estExt_Genewise1.C_210017	847
jgi|Agabi_varbur_1|108997|estExt_fgenesh1_pg.C_210015	805
jgi|Agabi_varbur_1|79047|estExt_Genewise1Plus.C_210026	787
jgi|Agabi_varbur_1|116003|estExt_fgenesh1_kg.C_210010	72
jgi|Agabi_varbur_1|131592|Genemark.7928_g	96
jgi|Agabi_varbur_1|116004|estExt_fgenesh1_kg.C_210011	543
jgi|Agabi_varbur_1|109003|estExt_fgenesh1_pg.C_210021	103
jgi|Agabi_varbur_1|131597|Genemark.7933_g	98
jgi|Agabi_varbur_1|116006|estExt_fgenesh1_kg.C_210013	168
jgi|Agabi_varbur_1|131606|Genemark.7942_g	801
jgi|Agabi_varbur_1|116012|estExt_fgenesh1_kg.C_210019	110
jgi|Agabi_varbur_1|131608|Genemark.7944_g	89
jgi|Agabi_varbur_1|87431|fgenesh1_kg.21_#_22_#_461_1_CFAF_CFAG_CFAH_EXTA	293
jgi|Agabi_varbur_1|87433|fgenesh1_kg.21_#_24_#_260_2_CFAF_CFAG_CFAH_EXTA	334
jgi|Agabi_varbur_1|63795|estExt_Genewise1.C_220023	116
jgi|Agabi_varbur_1|131684|Genemark.8020_g	215
jgi|Agabi_varbur_1|87481|fgenesh1_kg.22_#_12_#_2_498_CFAF_CFAG_CFAH_EXTA	510
jgi|Agabi_varbur_1|109068|estExt_fgenesh1_pg.C_220019	515
jgi|Agabi_varbur_1|116064|estExt_fgenesh1_kg.C_220019	517
jgi|Agabi_varbur_1|131707|Genemark.8043_g	53
jgi|Agabi_varbur_1|131708|Genemark.8044_g	116
jgi|Agabi_varbur_1|63835|estExt_Genewise1.C_220067	505
jgi|Agabi_varbur_1|87494|fgenesh1_kg.22_#_25_#_2_898_CFAF_CFAG_CFAH_EXTA	55
jgi|Agabi_varbur_1|87496|fgenesh1_kg.22_#_27_#_2_898_CFAF_CFAG_CFAH_EXTA	55
jgi|Agabi_varbur_1|131725|Genemark.8061_g	118
jgi|Agabi_varbur_1|116080|estExt_fgenesh1_kg.C_220036	50
jgi|Agabi_varbur_1|131729|Genemark.8065_g	502
jgi|Agabi_varbur_1|131735|Genemark.8071_g	190
jgi|Agabi_varbur_1|116128|estExt_fgenesh1_kg.C_240002	352
jgi|Agabi_varbur_1|122962|estExt_fgenesh1_pm.C_240022	499
jgi|Agabi_varbur_1|116145|estExt_fgenesh1_kg.C_240023	404
jgi|Agabi_varbur_1|116147|estExt_fgenesh1_kg.C_240025	420
jgi|Agabi_varbur_1|79402|estExt_Genewise1Plus.C_240094	608
jgi|Agabi_varbur_1|116171|estExt_fgenesh1_kg.C_240050	489
jgi|Agabi_varbur_1|131952|Genemark.8288_g	197
jgi|Agabi_varbur_1|116216|estExt_fgenesh1_kg.C_250042	254
jgi|Agabi_varbur_1|116229|estExt_fgenesh1_kg.C_260001	230
jgi|Agabi_varbur_1|79588|estExt_Genewise1Plus.C_260050	133
jgi|Agabi_varbur_1|64212|estExt_Genewise1.C_260052	412
jgi|Agabi_varbur_1|116251|estExt_fgenesh1_kg.C_260024	154
jgi|Agabi_varbur_1|116259|estExt_fgenesh1_kg.C_260032	379
jgi|Agabi_varbur_1|116269|estExt_fgenesh1_kg.C_260042	629
jgi|Agabi_varbur_1|116276|estExt_fgenesh1_kg.C_270001	341
jgi|Agabi_varbur_1|79685|estExt_Genewise1Plus.C_270014	880
jgi|Agabi_varbur_1|116288|estExt_fgenesh1_kg.C_270013	229
jgi|Agabi_varbur_1|79731|estExt_Genewise1Plus.C_270067	950
jgi|Agabi_varbur_1|116311|estExt_fgenesh1_kg.C_270036	124
jgi|Agabi_varbur_1|123150|estExt_fgenesh1_pm.C_280007	575
jgi|Agabi_varbur_1|109384|estExt_fgenesh1_pg.C_280023	468
jgi|Agabi_varbur_1|79834|estExt_Genewise1Plus.C_280057	466
jgi|Agabi_varbur_1|132184|Genemark.8520_g	517
jgi|Agabi_varbur_1|116362|estExt_fgenesh1_kg.C_280044	186
jgi|Agabi_varbur_1|132198|Genemark.8534_g	177
jgi|Agabi_varbur_1|132204|Genemark.8540_g	761
jgi|Agabi_varbur_1|109415|estExt_fgenesh1_pg.C_290014	429
jgi|Agabi_varbur_1|123200|estExt_fgenesh1_pm.C_290011	317
jgi|Agabi_varbur_1|79910|estExt_Genewise1Plus.C_290041	571
jgi|Agabi_varbur_1|79948|estExt_Genewise1Plus.C_300005	453
jgi|Agabi_varbur_1|132277|Genemark.8613_g	988
jgi|Agabi_varbur_1|132278|Genemark.8614_g	979
jgi|Agabi_varbur_1|132292|Genemark.8628_g	659
jgi|Agabi_varbur_1|123235|estExt_fgenesh1_pm.C_300021	630
jgi|Agabi_varbur_1|80018|estExt_Genewise1Plus.C_300080	974
jgi|Agabi_varbur_1|109487|estExt_fgenesh1_pg.C_310002	290
jgi|Agabi_varbur_1|87906|fgenesh1_kg.31_#_31_#_2_429_CFAF_CFAG_CFAH_EXTA	110
jgi|Agabi_varbur_1|116459|estExt_fgenesh1_kg.C_310036	212
jgi|Agabi_varbur_1|46617|e_gw1.31.70.1	1574
jgi|Agabi_varbur_1|116479|estExt_fgenesh1_kg.C_320007	140
jgi|Agabi_varbur_1|80178|estExt_Genewise1Plus.C_330015	335
jgi|Agabi_varbur_1|80184|estExt_Genewise1Plus.C_330021	458
jgi|Agabi_varbur_1|46828|e_gw1.33.14.1	502
jgi|Agabi_varbur_1|87957|fgenesh1_kg.33_#_6_#_2_1575_CFAF_CFAG_CFAH_EXTA	502
jgi|Agabi_varbur_1|116512|estExt_fgenesh1_kg.C_330019	229
jgi|Agabi_varbur_1|116513|estExt_fgenesh1_kg.C_330020	253
jgi|Agabi_varbur_1|103076|fgenesh1_pm.33_#_23	97
jgi|Agabi_varbur_1|80268|estExt_Genewise1Plus.C_340035	206
jgi|Agabi_varbur_1|95122|fgenesh1_pg.34_#_35	262
jgi|Agabi_varbur_1|116547|estExt_fgenesh1_kg.C_350004	146
jgi|Agabi_varbur_1|116551|estExt_fgenesh1_kg.C_350009	509
jgi|Agabi_varbur_1|132563|Genemark.8899_g	507
jgi|Agabi_varbur_1|116552|estExt_fgenesh1_kg.C_350010	84
jgi|Agabi_varbur_1|132565|Genemark.8901_g	84
jgi|Agabi_varbur_1|132566|Genemark.8902_g	507
jgi|Agabi_varbur_1|132571|Genemark.8907_g	83
jgi|Agabi_varbur_1|80328|estExt_Genewise1Plus.C_350046	292
jgi|Agabi_varbur_1|123377|estExt_fgenesh1_pm.C_360003	97
jgi|Agabi_varbur_1|132587|Genemark.8923_g	97
jgi|Agabi_varbur_1|116581|estExt_fgenesh1_kg.C_370001	119
jgi|Agabi_varbur_1|109687|estExt_fgenesh1_pg.C_370013	145
jgi|Agabi_varbur_1|116602|estExt_fgenesh1_kg.C_370023	145
jgi|Agabi_varbur_1|116603|estExt_fgenesh1_kg.C_370024	146
jgi|Agabi_varbur_1|132651|Genemark.8987_g	154
jgi|Agabi_varbur_1|116608|estExt_fgenesh1_kg.C_370029	153
jgi|Agabi_varbur_1|132662|Genemark.8998_g	486
jgi|Agabi_varbur_1|80426|estExt_Genewise1Plus.C_380051	484
jgi|Agabi_varbur_1|47135|e_gw1.39.77.1	252
jgi|Agabi_varbur_1|103194|fgenesh1_pm.39_#_9	152
jgi|Agabi_varbur_1|132717|Genemark.9053_g	345
jgi|Agabi_varbur_1|132736|Genemark.9072_g	876
jgi|Agabi_varbur_1|116652|estExt_fgenesh1_kg.C_400003	151
jgi|Agabi_varbur_1|109751|estExt_fgenesh1_pg.C_400007	608
jgi|Agabi_varbur_1|65206|estExt_Genewise1.C_410022	291
jgi|Agabi_varbur_1|80615|estExt_Genewise1Plus.C_410056	410
jgi|Agabi_varbur_1|95324|fgenesh1_pg.42_#_2	992
jgi|Agabi_varbur_1|116734|estExt_fgenesh1_kg.C_440004	217
jgi|Agabi_varbur_1|116739|estExt_fgenesh1_kg.C_440009	170
jgi|Agabi_varbur_1|95400|fgenesh1_pg.44_#_21	268
jgi|Agabi_varbur_1|95401|fgenesh1_pg.44_#_22	273
jgi|Agabi_varbur_1|80792|estExt_Genewise1Plus.C_460017	192
jgi|Agabi_varbur_1|116791|estExt_fgenesh1_kg.C_480005	614
jgi|Agabi_varbur_1|133014|Genemark.9350_g	395
jgi|Agabi_varbur_1|95497|fgenesh1_pg.49_#_11	127
jgi|Agabi_varbur_1|133035|Genemark.9371_g	154
jgi|Agabi_varbur_1|109926|estExt_fgenesh1_pg.C_490013	152
jgi|Agabi_varbur_1|133350|Genemark.9686_g	144
jgi|Agabi_varbur_1|88317|fgenesh1_kg.150_#_1_#_2_1625_CFAF_CFAG_CFAH_EXTA	359
jgi|Agabi_varbur_1|133540|Genemark.9876_g	922
jgi|Agabi_varbur_1|95903|fgenesh1_pg.321_#_1	557
jgi|Agabi_varbur_1|116847|estExt_fgenesh1_kg.C_4200001	55
jgi|Agabi_varbur_1|134005|Genemark.10341_g	360
jgi|Agabi_varbur_1|134434|Genemark.10770_g	232
jgi|Agabi_varbur_1|134812|Genemark.11148_g	30
jgi|Agabi_varbur_1|135085|Genemark.11421_g	42
jgi|Agabi_varbur_1|116863|estExt_fgenesh1_kg.C_19460001	55
jgi|Agabi_varbur_1|27299|gw1.752.6.1	196
jgi|Altal1|472|CE471_980	638
jgi|Altal1|1003729|fgenesh1_pg.1_#_25	462
jgi|Altal1|1068159|MIX57_2_7	588
jgi|Altal1|1055801|gm1.36_g	166
jgi|Altal1|1015057|fgenesh1_kg.1_#_35_#_Locus607v1rpkm259.35	96
jgi|Altal1|2778|CE2777_3532	411
jgi|Altal1|951691|estExt_Genewise1.C_1_t10195	423
jgi|Altal1|5000|CE4999_1977	376
jgi|Altal1|1068465|MIX363_102_97	880
jgi|Altal1|1036588|estExt_fgenesh1_pm.C_1_t10128	514
jgi|Altal1|1055928|gm1.163_g	426
jgi|Altal1|1026966|fgenesh1_pm.1_#_134	230
jgi|Altal1|7542|CE7541_2311	240
jgi|Altal1|923625|e_gw1.1.573.1	699
jgi|Altal1|8187|CE8186_378	259
jgi|Altal1|1003885|fgenesh1_pg.1_#_181	613
jgi|Altal1|1055983|gm1.218_g	174
jgi|Altal1|9314|CE9313_3499	336
jgi|Altal1|1055989|gm1.224_g	456
jgi|Altal1|1089851|estExt_Genemark1.C_1_t10232	181
jgi|Altal1|924956|e_gw1.1.895.1	330
jgi|Altal1|11219|CE11218_721	219
jgi|Altal1|1056016|gm1.251_g	163
jgi|Altal1|1089868|estExt_Genemark1.C_1_t10252	248
jgi|Altal1|14484|CE14483_1150	149
jgi|Altal1|1036677|estExt_fgenesh1_pm.C_1_t10223	116
jgi|Altal1|14547|CE14546_1731	636
jgi|Altal1|952110|estExt_Genewise1.C_1_t20141	849
jgi|Altal1|923732|e_gw1.1.74.1	272
jgi|Altal1|923659|e_gw1.1.13.1	311
jgi|Altal1|1056065|gm1.300_g	443
jgi|Altal1|1036704|estExt_fgenesh1_pm.C_1_t10253	451
jgi|Altal1|1015299|fgenesh1_kg.1_#_277_#_Locus9676v2rpkm0.00_PRE	179
jgi|Altal1|1056084|gm1.319_g	291
jgi|Altal1|1045748|estExt_fgenesh1_pg.C_1_t10297	468
jgi|Altal1|1056093|gm1.328_g	721
jgi|Altal1|17420|CE17419_133	372
jgi|Altal1|1004018|fgenesh1_pg.1_#_314	87
jgi|Altal1|924757|e_gw1.1.2344.1	172
jgi|Altal1|925612|e_gw1.1.2341.1	304
jgi|Altal1|1045797|estExt_fgenesh1_pg.C_1_t10352	1197
jgi|Altal1|1027172|fgenesh1_pm.1_#_340	4802
jgi|Altal1|1004091|fgenesh1_pg.1_#_387	380
jgi|Altal1|1015413|fgenesh1_kg.1_#_391_#_Locus14287v3rpkm0.00_PRE	559
jgi|Altal1|924128|e_gw1.1.2197.1	328
jgi|Altal1|23894|CE23893_5232	356
jgi|Altal1|1015422|fgenesh1_kg.1_#_400_#_Locus1214v1rpkm131.26	181
jgi|Altal1|923673|e_gw1.1.2251.1	121
jgi|Altal1|978687|estExt_Genewise1Plus.C_1_t30064	183
jgi|Altal1|1015449|fgenesh1_kg.1_#_427_#_Locus2288v1rpkm67.35	302
jgi|Altal1|27313|CE27312_797	131
jgi|Altal1|1027247|fgenesh1_pm.1_#_415	1212
jgi|Altal1|1056269|gm1.504_g	456
jgi|Altal1|952649|estExt_Genewise1.C_1_t30225	696
jgi|Altal1|1056285|gm1.520_g	179
jgi|Altal1|1036882|estExt_fgenesh1_pm.C_1_t10448	213
jgi|Altal1|1004199|fgenesh1_pg.1_#_495	432
jgi|Altal1|30090|CE30089_579	316
jgi|Altal1|1015530|fgenesh1_kg.1_#_508_#_Locus15597v1rpkm0.22	139
jgi|Altal1|1015550|fgenesh1_kg.1_#_528_#_Locus6780v1rpkm12.07	741
jgi|Altal1|1015561|fgenesh1_kg.1_#_539_#_Locus7210v1rpkm9.88	208
jgi|Altal1|1015562|fgenesh1_kg.1_#_540_#_Locus12085v1rpkm0.89	69
jgi|Altal1|1056335|gm1.570_g	323
jgi|Altal1|1015601|fgenesh1_kg.1_#_579_#_Locus8584v1rpkm5.19	208
jgi|Altal1|1090204|estExt_Genemark1.C_1_t20113	117
jgi|Altal1|1027366|fgenesh1_pm.1_#_534	558
jgi|Altal1|1069350|MIX1248_9_52	176
jgi|Altal1|1069392|MIX1290_579_80	691
jgi|Altal1|924262|e_gw1.1.1464.1	732
jgi|Altal1|953011|estExt_Genewise1.C_1_t40109	269
